Time,STATUS,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,
1.968,12582912,788757,1737899,1465823,-7150260,-5857630,-3209199,-5418573,-5958719
1.972,12582912,788759,1737764,1464801,-7150184,-5856642,-3209626,-5416088,-5958832
1.976,12582912,788839,1737574,1464299,-7149782,-5855501,-3209724,-5413527,-5958780
1.98,12582912,788952,1737454,1464916,-7149330,-5854431,-3209744,-5411236,-5958739
1.984,12582912,788988,1737378,1466138,-7149397,-5853636,-3210228,-5409146,-5959006
1.988,12582912,788919,1737239,1466448,-7149740,-5852835,-3211003,-5406667,-5959369
1.992,12582912,788931,1737109,1466405,-7149604,-5851701,-3211364,-5403881,-5959372
1.996,12582912,789021,1736902,1466390,-7149270,-5850635,-3211461,-5401411,-5959321
2,12582912,789158,1736716,1466111,-7148921,-5849677,-3211486,-5399212,-5959243
2.004,12582912,789156,1736576,1465081,-7149014,-5849012,-3211916,-5397270,-5959438
2.008,12582912,789108,1736466,1463452,-7149224,-5848241,-3212471,-5395007,-5959585
2.012,12582912,789139,1736394,1461999,-7148874,-5847201,-3212507,-5392691,-5959382
2.016,12582912,789253,1736311,1461065,-7148381,-5846364,-3212387,-5390970,-5959241
2.02,12582912,789386,1736184,1460467,-7148159,-5845719,-3212532,-5389397,-5959301
2.024,12582912,789387,1736044,1459813,-7148354,-5845201,-3213040,-5387776,-5959539
2.028,12582912,789320,1735952,1459093,-7148621,-5844552,-3213657,-5385735,-5959782
2.032,12582912,789308,1735819,1458426,-7148479,-5843677,-3213951,-5383447,-5959769
2.036,12582912,789415,1735693,1457928,-7147989,-5842744,-3213822,-5381459,-5959544
2.04,12582912,789547,1735516,1457577,-7147759,-5842126,-3213863,-5379934,-5959557
2.044,12582912,789597,1735390,1457352,-7147757,-5841542,-3214203,-5378389,-5959661
2.048,12582912,789557,1735291,1457146,-7148003,-5841044,-3214816,-5376700,-5959872
2.052,12582912,789545,1735124,1456672,-7147973,-5840258,-3215122,-5374601,-5959846
2.056,12582912,789624,1734975,1456211,-7147495,-5839352,-3214937,-5372742,-5959583
2.06,12582912,789749,1734834,1456072,-7147136,-5838717,-3214818,-5371431,-5959498
2.064,12582912,789768,1734733,1455981,-7147208,-5838300,-3215157,-5370221,-5959656
2.068,12582912,789709,1734691,1455946,-7147379,-5837824,-3215630,-5368794,-5959804
2.072,12582912,789724,1734607,1456069,-7147320,-5837187,-3215861,-5367235,-5959834
2.076,12582912,789864,1734448,1456225,-7146981,-5836509,-3215821,-5365744,-5959707
2.08,12582912,790006,1734261,1456307,-7146750,-5835974,-3215840,-5364486,-5959651
2.084,12582912,790002,1734072,1456126,-7147022,-5835569,-3216326,-5363217,-5959837
2.088,12582912,789956,1733916,1455980,-7147327,-5834970,-3216888,-5361470,-5959979
2.092,12582912,789983,1733773,1455967,-7147225,-5834117,-3217086,-5359481,-5959893
2.096,12582912,790115,1733587,1455989,-7146917,-5833282,-3217004,-5357742,-5959707
2.1,12582912,790273,1733384,1456121,-7146685,-5832615,-3216957,-5356283,-5959624
2.104,12582912,790318,1733244,1456236,-7146758,-5832096,-3217279,-5354948,-5959692
2.108,12582912,790277,1733167,1456302,-7146912,-5831511,-3217696,-5353480,-5959741
2.112,12582912,790265,1733036,1456234,-7146834,-5830844,-3217872,-5352007,-5959716
2.116,12582912,790371,1732796,1456082,-7146635,-5830221,-3217897,-5350584,-5959641
2.12,12582912,790528,1732594,1456063,-7146377,-5829620,-3217830,-5349295,-5959547
2.124,12582912,790561,1732448,1456002,-7146585,-5829295,-3218249,-5348150,-5959751
2.128,12582912,790495,1732325,1455641,-7146916,-5828852,-3218817,-5346554,-5959914
2.132,12582912,790492,1732164,1455071,-7146901,-5828162,-3219016,-5344732,-5959813
2.136,12582912,790601,1732009,1454613,-7146431,-5827392,-3218731,-5343191,-5959504
2.14,12582912,790726,1731808,1454385,-7146217,-5826983,-3218695,-5342169,-5959451
2.144,12582912,790762,1731693,1454181,-7146318,-5826668,-3218966,-5341090,-5959511
2.148,12582912,790719,1731581,1453737,-7146700,-5826357,-3219512,-5339827,-5959665
2.152,12582912,790757,1731393,1453316,-7146792,-5825784,-3219789,-5338201,-5959630
2.156,12582912,790869,1731212,1453024,-7146522,-5825171,-3219729,-5336686,-5959477
2.16,12582912,790968,1731047,1452835,-7146206,-5824691,-3219590,-5335575,-5959359
