Time,STATUS,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,
9.31199999999942,12582912,-2687,-2256,-163,-7466,-7147,-8114,-6556,-9976
9.31599999999942,12582912,-9994,-3216,-7564,-22084,-22064,-24431,-20778,-5776
9.31999999999942,12582912,-3673,350,-4924,-5358,-5840,-6399,-5556,9530
9.32399999999942,12582912,7706,3211,4571,19481,19035,21041,18035,12171
9.32799999999942,12582912,8745,2274,7725,17913,18105,19910,17158,153
9.33199999999942,12582912,-3176,-2372,-766,-8687,-8345,-9498,-7652,-10211
9.33599999999942,12582912,-10011,-3254,-7905,-22427,-22458,-24828,-21005,-5405
9.33999999999942,12582912,-3021,611,-4530,-4063,-4573,-4949,-4246,9994
9.34399999999942,12582912,7996,3489,5180,19975,19683,21779,18582,11725
9.34799999999941,12582912,8372,2243,7681,16789,17100,18852,16139,-860
9.35199999999941,12582912,-3534,-2529,-1148,-9689,-9252,-10611,-8596,-10354
9.35599999999941,12582912,-10048,-3397,-8183,-22465,-22464,-24971,-21007,-5026
9.35999999999941,12582912,-2295,719,-3988,-2564,-3022,-3253,-2786,10375
9.36399999999941,12582912,8403,3485,5467,20334,20030,22326,18927,11065
9.36799999999941,12582912,7964,1937,7289,15489,15751,17490,14950,-1849
9.37199999999941,12582912,-4076,-2749,-1536,-10763,-10425,-11850,-9515,-10382
9.37599999999941,12582912,-10203,-3414,-8270,-22359,-22452,-24919,-20837,-4498
9.37999999999941,12582912,-1748,880,-3488,-1078,-1528,-1513,-1220,10686
9.38399999999941,12582912,8654,3518,5706,20501,20280,22763,19298,10360
9.38799999999941,12582912,7411,1715,7040,14082,14398,16144,13850,-2825
9.39199999999941,12582912,-4737,-2792,-1826,-11776,-11384,-12902,-10216,-10479
9.39599999999941,12582912,-10384,-3268,-8212,-22148,-22159,-24658,-20428,-4058
9.39999999999941,12582912,-1094,1135,-3016,300,-134,77,160,10732
9.40399999999941,12582912,9061,3685,6302,20959,20766,23381,19721,9640
9.40799999999941,12582912,6991,1582,6982,12995,13331,14891,12698,-3949
9.41199999999941,12582912,-5075,-2880,-2316,-12835,-12384,-14184,-11289,-10825
9.41599999999941,12582912,-10246,-3291,-8452,-22198,-22195,-24823,-20499,-3776
9.41999999999941,12582912,-392,1365,-2387,1691,1279,1617,1407,10862
9.42399999999941,12582912,9316,3834,6491,21254,21096,23860,19902,8830
