HFD_CH1,HFD_CH2,HFD_CH3,HFD_CH4,HFD_CH5,HFD_CH6,HFD_CH7,HFD_CH8
1.0516744134628078,1.9916066557577954,1.1638106922748384,0.0,1.9919438534780385,1.1324675577101144,1.3715540006522613,1.2637937798991694
1.7672207941763785,1.827195276843114,1.8144182743443356,1.6908621388584713,1.642264924354693,1.688029641960697,1.7650299380688539,1.7014498923965036
1.0275765113276174,1.0075105294108433,1.0041271658284743,1.130267265462067,0.0,1.0976187606519612,1.1288656574071891,1.0069332885857825
1.7937929207941095,1.9705943000115433,2.0187755820625264,1.8707451276561051,1.811258643430693,1.7752477350383136,1.77939772247787,1.68239719358345
1.7212411573295396,1.7274789434543953,1.6266951725263823,1.8346637162726362,1.821085788725185,1.822545761680945,1.9110157752722667,1.7654457706655107
1.6393089371147482,1.7157799549370165,1.6928995750807396,1.648213815965609,1.6828264567118258,1.6721048994359717,1.684881165021719,1.6299476606507948
-1.0612976121386604,-0.9444546774833722,-1.0940207139967701,-0.989625921909524,-1.3529518823580302,-0.7117936442050197,-0.7949993139860735,-0.8817793740783969
