HFD_CH1,HFD_CH2,HFD_CH3,HFD_CH4,HFD_CH5,HFD_CH6,HFD_CH7,HFD_CH8
1.0892266789957823,1.9961475650250966,1.1329871440422143,0.0,1.9961135900245575,1.1747496307916128,1.375530284255751,1.4387334134603602
1.8484450635038634,1.8941363496614343,1.8819069994181372,1.7872308330175415,1.7559384223980854,1.7965031244050251,1.8458457332945495,1.8917406072118363
1.0254133446424016,1.0094468419563216,1.004462739011224,1.1576873435662436,0.0,1.1146592801215955,1.1190254344899806,1.0133751997626474
1.8742421892781864,1.9932002495552217,2.0306025282625937,1.9520566553398824,1.920640527771055,1.8941479314943404,1.9013370087979313,1.8674008323849802
1.7933533629357339,1.7945848383282605,1.7335867813360661,1.8735986389352035,1.8639989410356892,1.866194117765346,1.9280865039533208,1.8007376745612023
1.75670167162321,1.7994549182496071,1.7927003656606142,1.7488460160622563,1.7963794884497017,1.7728964635169888,1.794537153420461,1.755698052925777
-0.9962951615884587,-0.8994382658334056,-1.0094698619427518,-0.942439748433454,-1.2306210077885211,-0.717518282402159,-0.7932489998020551,-0.8737926488157725
