HFD_CH1,HFD_CH2,HFD_CH3,HFD_CH4,HFD_CH5,HFD_CH6,HFD_CH7,HFD_CH8
1.9776977314477557,1.9708652930986683,1.9649267796682788,1.9893415443330595,1.9885780670575752,1.9916745824141247,1.987495763061477,1.980298087848776
1.968205351198612,1.975134667585125,1.9604568318065827,1.9756389247691775,1.975672246299825,1.9755863380711736,1.9756803451178908,1.9757893031887446
1.7637810332462256,1.8187162274077167,1.7629532856618375,1.908057685549258,1.8082871855552802,1.9193584249385434,1.8566686240333508,1.8766611672889764
1.8882123542944929,1.77679307886223,1.910149446009686,1.92760022803032,1.9091620296870693,1.9264047783534444,1.9207400788279372,1.871209558310285
-1.2591892177732404,-1.0415222338055943,-1.1273164188952864,-1.134467862299512,-1.0790740714674072,-1.0493661969283468,-1.1814783160951143,-1.0676770561361528
-1.2591892177732404,-1.0415222338055943,-1.1273164188952864,-1.134467862299512,-1.0790740714674072,-1.0493661969283468,-1.1814783160951143,0.0
1.0676966976294944,1.0324754712855588,1.112188875216496,1.0279955548097162,1.0705817164687648,1.0496860969994453,1.1171652237867744,1.0178496415162133
1.0689097705616948,1.0275420178207526,1.2895621340136145,1.126597747624655,1.1757511851605467,1.1738153840533143,1.1006299928819723,1.095416854804465
1.8354157584432282,1.7415503344288619,1.9515448588576754,1.8659005153035386,1.9151198607421163,1.9177159258539203,1.8640693180057166,1.9086364487250138
