Time,STATUS,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,
88.0920000000157,12582912,9,262,21,-183,-824,137,1120,-4
88.0960000000157,12582912,43,253,19,567,-138,815,705,14
88.1000000000157,12582912,-109,241,16,2226,1393,2391,-261,62
88.1040000000157,12582912,-221,265,45,2652,1776,2818,-1980,30
88.1080000000158,12582912,-180,216,7,1120,474,1470,2825,118
88.1120000000158,12582912,-25,-32,-15,-382,-802,76,144,23
88.1160000000158,12582912,47,-202,-25,197,-227,578,110,48
88.1200000000158,12582912,-29,-176,-5,1651,1065,1865,1277,115
88.1240000000158,12582912,-94,-123,37,1675,1039,1926,1233,67
88.1280000000158,12582912,-69,-94,-9,369,-24,765,168,37
88.1320000000158,12582912,4,-95,-44,-614,-766,-111,-583,17
88.1360000000158,12582912,13,-26,-2,223,8,585,94,24
88.1400000000158,12582912,-58,20,20,1371,949,1582,1002,65
88.1440000000158,12582912,-136,52,30,1425,955,1628,1047,58
88.1480000000158,12582912,-124,41,-5,142,-107,480,-31,27
88.1520000000158,12582912,-10,49,-19,-724,-763,-357,-724,-9
88.1560000000158,12582912,10,87,7,223,201,399,69,14
88.1600000000158,12582912,-89,125,30,1437,1277,1406,376,33
88.1640000000158,12582912,-170,136,30,1421,1271,1376,-40,20
88.1680000000158,12582912,-72,149,27,-148,19,-40,372,-5
88.1720000000158,12582912,7,121,-4,-994,-545,-794,-889,-35
88.1760000000158,12582912,5,124,-9,-130,218,-71,-215,12
88.1800000000158,12582912,-134,146,7,1536,1718,1467,-123,57
88.1840000000158,12582912,-211,153,15,1414,1695,1374,-1802,16
88.1880000000158,12582912,-131,139,-11,-175,382,-51,1101,41
88.1920000000159,12582912,0,131,-23,-1130,-398,-933,-356,-10
88.1960000000159,12582912,37,174,25,264,900,340,-53,-10
88.2000000000159,12582912,-107,181,35,1623,2079,1580,-4643,-66
88.2040000000159,12582912,-173,161,7,1100,1544,1099,1231,63
88.2080000000159,12582912,-102,127,-36,-249,397,-98,2208,81
88.2120000000159,12582912,17,123,-39,-870,-121,-685,-36,12
88.2160000000159,12582912,57,155,8,47,678,132,-259,-18
88.2200000000159,12582912,-67,170,33,1419,1845,1340,-6828,-115
88.2240000000159,12582912,-137,154,7,1179,1629,1176,-14,56
88.2280000000159,12582912,-93,115,-38,-220,429,-55,3766,114
88.2320000000159,12582912,1,105,-44,-865,-111,-689,659,32
88.2360000000159,12582912,1,118,-22,245,874,329,-374,0
88.2400000000159,12582912,-71,151,26,1328,1782,1261,-7460,-129
88.2440000000159,12582912,-120,130,-10,860,1330,859,2046,98
88.2480000000159,12582912,-80,68,-75,-510,192,-339,3595,118
88.2520000000159,12582912,38,77,-62,-1038,-277,-893,753,34
88.2560000000159,12582912,79,110,-15,59,653,20,-906,-18
88.2600000000159,12582912,-31,114,2,1573,1962,1444,-8101,-105
88.2640000000159,12582912,-133,77,-47,1146,1529,1054,1114,117
88.2680000000159,12582912,-29,40,-88,-638,-67,-576,4736,145
88.272000000016,12582912,107,36,-75,-998,-399,-953,1185,53
88.276000000016,12582912,94,71,-33,390,792,265,180,18
88.280000000016,12582912,-33,93,-1,1580,1804,1356,-7104,-93
88.284000000016,12582912,-79,80,-25,1074,1321,943,1340,101
88.288000000016,12582912,-75,25,-86,-17,431,-12,3382,132
88.292000000016,12582912,48,54,-56,-385,114,-342,2481,55
88.296000000016,12582912,-6,47,-47,834,1131,758,-2844,-7
88.300000000016,12582912,-73,80,0,1832,1922,1674,-7949,-75
88.304000000016,12582912,-118,39,-49,1307,1414,1243,1639,135
88.308000000016,12582912,-34,-13,-119,-566,-281,-478,5908,204
88.312000000016,12582912,89,-5,-99,-925,-486,-756,1815,79
88.316000000016,12582912,68,33,-51,560,835,567,664,45
88.320000000016,12582912,-34,59,-10,1674,1765,1572,-5126,-64
88.324000000016,12582912,-116,4,-66,961,1145,965,2283,131
88.328000000016,12582912,-16,-14,-87,-877,-454,-698,4261,133
88.332000000016,12582912,103,-9,-77,-1051,-620,-894,1507,47
88.336000000016,12582912,93,28,-30,320,509,258,439,5
88.340000000016,12582912,-38,36,-6,1494,1533,1383,-4802,-72
88.344000000016,12582912,-72,16,-37,467,587,453,2811,100
88.348000000016,12582912,33,-17,-74,-1375,-1124,-1253,3100,67
88.352000000016,12582912,118,-5,-54,-1095,-822,-988,1291,7
88.3560000000161,12582912,61,3,-37,152,200,84,1321,25
88.3600000000161,12582912,-13,19,-10,977,814,809,-2023,-42
88.3640000000161,12582912,-54,-8,-45,119,44,77,2073,56
88.3680000000161,12582912,35,-32,-77,-1349,-1212,-1248,2053,36
88.3720000000161,12582912,137,-25,-55,-1109,-955,-1065,983,-8
88.3760000000161,12582912,61,-4,-21,325,224,194,-528,-38
88.3800000000161,12582912,-23,10,2,889,590,698,-3619,-89
88.3840000000161,12582912,0,9,-13,16,-155,-31,2024,30
88.3880000000161,12582912,93,-8,-40,-1304,-1257,-1232,2437,12
88.3920000000161,12582912,95,-25,-49,-876,-819,-842,854,-5
88.3960000000161,12582912,29,13,7,572,358,466,-4688,-126
88.4000000000161,12582912,-41,34,28,1306,976,1128,-6972,-110
88.4040000000161,12582912,-21,12,-13,-161,-357,-211,5267,108
88.4080000000161,12582912,76,-8,-37,-1546,-1581,-1511,2219,6
88.4120000000161,12582912,85,-9,-33,-934,-958,-969,1017,-8
88.4160000000161,12582912,-16,23,15,497,293,321,-816,-59
88.4200000000161,12582912,-139,15,5,755,455,530,-1129,-22
88.4240000000161,12582912,-137,-6,-33,-470,-609,-612,2656,46
88.4280000000161,12582912,2,-21,-48,-1801,-1757,-1829,741,-38
88.4320000000161,12582912,102,-13,-33,-1337,-1347,-1464,428,-48
88.4360000000162,12582912,33,15,2,398,224,133,-862,-50
88.4400000000162,12582912,-77,32,17,736,436,447,-2395,-75
88.4440000000162,12582912,-78,15,-4,-396,-499,-555,2376,3
88.4480000000162,12582912,0,-27,-49,-1682,-1570,-1695,1092,-20
88.4520000000162,12582912,87,-1,-20,-1317,-1259,-1427,390,-59
88.4560000000162,12582912,-5,14,8,221,55,-76,-1590,-92
88.4600000000162,12582912,-97,26,24,675,474,375,-2414,-75
88.4640000000162,12582912,-85,1,-9,-664,-708,-848,3234,36
88.4680000000162,12582912,40,-25,-34,-1658,-1494,-1762,274,-40
88.4720000000162,12582912,53,-28,-31,-682,-535,-813,634,-9
88.4760000000162,12582912,-13,15,29,632,590,355,-3855,-117
88.4800000000162,12582912,-100,31,39,852,699,568,-3246,-63
88.4840000000162,12582912,-74,-12,-18,-845,-849,-976,4084,67
88.4880000000162,12582912,32,-16,-21,-1612,-1418,-1614,373,-48
88.4920000000162,12582912,25,-6,-14,-749,-582,-831,514,-35
88.4960000000162,12582912,-72,29,43,729,720,556,-4790,-134
88.5000000000162,12582912,-176,20,34,1078,1014,911,-5521,-112
88.5040000000162,12582912,-141,1,-8,-309,-206,-318,4605,62
88.5080000000162,12582912,-2,-21,-32,-1514,-1279,-1409,2263,-9
88.5120000000162,12582912,53,-8,-5,-532,-363,-494,-2039,-107
88.5160000000162,12582912,-58,8,21,1136,1078,1033,-9357,-137
88.5200000000163,12582912,-172,9,15,1576,1462,1500,-5449,6
88.5240000000163,12582912,-128,2,-7,130,217,263,965,6
88.5280000000163,12582912,-23,-30,-51,-1125,-913,-910,6610,97
88.5320000000163,12582912,-6,-14,-19,-9,104,102,-2652,-83
88.5360000000163,12582912,-113,8,12,1336,1214,1349,-7861,-85
88.5400000000163,12582912,-173,36,28,1406,1282,1465,-3008,-6
88.5440000000163,12582912,-174,-30,-56,191,311,421,5322,143
88.5480000000163,12582912,-60,-39,-63,-769,-493,-437,5599,112
88.5520000000163,12582912,-43,-6,-15,424,611,669,-4844,-91
88.5560000000163,12582912,-122,17,12,1722,1668,1816,-6323,-18
88.5600000000163,12582912,-157,21,12,1659,1597,1754,-1561,66
88.5640000000163,12582912,-89,-14,-39,189,363,477,7162,158
88.5680000000163,12582912,14,-19,-42,-419,-102,-60,5691,111
88.5720000000163,12582912,5,-8,-21,622,771,872,-4418,-35
88.5760000000163,12582912,-114,6,-7,2058,1940,2154,-5350,67
88.5800000000163,12582912,-199,-7,-27,1727,1590,1860,-1134,117
88.5840000000163,12582912,-74,-29,-57,-43,-57,207,7632,167
88.5880000000163,12582912,70,-31,-54,-808,-719,-511,6231,121
88.5920000000163,12582912,95,4,-5,347,322,513,-2927,-54
88.5960000000163,12582912,-59,10,-1,1910,1686,1964,-6247,23
88.6000000000164,12582912,-108,3,-7,1392,1142,1519,-1237,55
88.6040000000164,12582912,-37,-37,-57,29,-100,280,5596,147
88.6080000000164,12582912,121,-26,-59,-1146,-1178,-829,7303,139
88.6120000000164,12582912,161,12,-9,-166,-318,24,1311,-10
88.6160000000164,12582912,14,8,2,1233,880,1302,-7121,-85
88.6200000000164,12582912,-73,-4,-20,740,379,874,1093,67
88.6240000000164,12582912,-52,-38,-63,-780,-956,-516,8427,174
88.6280000000164,12582912,90,-27,-50,-1516,-1641,-1259,3857,30
88.6320000000164,12582912,97,8,-4,-61,-291,88,-3405,-108
88.6360000000164,12582912,-20,26,18,1287,900,1317,-6847,-68
88.6400000000164,12582912,-37,12,3,570,215,630,1798,41
